age_class,EMS,date,var,value
"[65, Inf)",0,2020-05-29,case_cumul,984
"[65, Inf)",1,2020-05-29,case_cumul,302
"[-Inf,5)",0,2020-05-30,case_cumul,15
"[5,10)",0,2020-05-30,case_cumul,18
"[10,20)",0,2020-05-30,case_cumul,107
"[20,50)",0,2020-05-30,case_cumul,2291
"[50,65)",0,2020-05-30,case_cumul,1304
"[50,65)",1,2020-05-30,case_cumul,11
"[65, Inf)",0,2020-05-30,case_cumul,984
"[65, Inf)",1,2020-05-30,case_cumul,302
"[-Inf,5)",0,2020-05-31,case_cumul,15
"[5,10)",0,2020-05-31,case_cumul,18
"[10,20)",0,2020-05-31,case_cumul,107
"[20,50)",0,2020-05-31,case_cumul,2291
"[50,65)",0,2020-05-31,case_cumul,1304
"[50,65)",1,2020-05-31,case_cumul,11
"[65, Inf)",0,2020-05-31,case_cumul,984
"[65, Inf)",1,2020-05-31,case_cumul,302
"[-Inf,5)",0,2020-06-01,case_cumul,15
"[5,10)",0,2020-06-01,case_cumul,18
"[10,20)",0,2020-06-01,case_cumul,107
"[20,50)",0,2020-06-01,case_cumul,2292
"[50,65)",0,2020-06-01,case_cumul,1304
"[50,65)",1,2020-06-01,case_cumul,11
"[65, Inf)",0,2020-06-01,case_cumul,984
"[65, Inf)",1,2020-06-01,case_cumul,302
"[-Inf,5)",0,2020-02-26,death_cumul,0
"[5,10)",0,2020-02-26,death_cumul,0
"[10,20)",0,2020-02-26,death_cumul,0
"[20,50)",0,2020-02-26,death_cumul,0
"[50,65)",0,2020-02-26,death_cumul,0
"[50,65)",1,2020-02-26,death_cumul,0
"[65, Inf)",0,2020-02-26,death_cumul,0
"[65, Inf)",1,2020-02-26,death_cumul,0
"[-Inf,5)",0,2020-02-27,death_cumul,0
"[5,10)",0,2020-02-27,death_cumul,0
"[10,20)",0,2020-02-27,death_cumul,0
"[20,50)",0,2020-02-27,death_cumul,0
"[50,65)",0,2020-02-27,death_cumul,0
"[50,65)",1,2020-02-27,death_cumul,0
"[65, Inf)",0,2020-02-27,death_cumul,0
"[65, Inf)",1,2020-02-27,death_cumul,0
"[-Inf,5)",0,2020-02-28,death_cumul,0
"[5,10)",0,2020-02-28,death_cumul,0
"[10,20)",0,2020-02-28,death_cumul,0
"[20,50)",0,2020-02-28,death_cumul,0
"[50,65)",0,2020-02-28,death_cumul,0
"[50,65)",1,2020-02-28,death_cumul,0
"[65, Inf)",0,2020-02-28,death_cumul,0
"[65, Inf)",1,2020-02-28,death_cumul,0
"[-Inf,5)",0,2020-02-29,death_cumul,0
"[5,10)",0,2020-02-29,death_cumul,0
"[10,20)",0,2020-02-29,death_cumul,0
"[20,50)",0,2020-02-29,death_cumul,0
"[50,65)",0,2020-02-29,death_cumul,0
"[50,65)",1,2020-02-29,death_cumul,0
"[65, Inf)",0,2020-02-29,death_cumul,0
"[65, Inf)",1,2020-02-29,death_cumul,0
"[-Inf,5)",0,2020-03-01,death_cumul,0
"[5,10)",0,2020-03-01,death_cumul,0
"[10,20)",0,2020-03-01,death_cumul,0
"[20,50)",0,2020-03-01,death_cumul,0
"[50,65)",0,2020-03-01,death_cumul,0
"[50,65)",1,2020-03-01,death_cumul,0
"[65, Inf)",0,2020-03-01,death_cumul,0
"[65, Inf)",1,2020-03-01,death_cumul,0
"[-Inf,5)",0,2020-03-02,death_cumul,0
"[5,10)",0,2020-03-02,death_cumul,0
"[10,20)",0,2020-03-02,death_cumul,0
"[20,50)",0,2020-03-02,death_cumul,0
"[50,65)",0,2020-03-02,death_cumul,0
"[50,65)",1,2020-03-02,death_cumul,0
"[65, Inf)",0,2020-03-02,death_cumul,0
"[65, Inf)",1,2020-03-02,death_cumul,0
"[-Inf,5)",0,2020-03-03,death_cumul,0
"[5,10)",0,2020-03-03,death_cumul,0
"[10,20)",0,2020-03-03,death_cumul,0
"[20,50)",0,2020-03-03,death_cumul,0
"[50,65)",0,2020-03-03,death_cumul,0
"[50,65)",1,2020-03-03,death_cumul,0
"[65, Inf)",0,2020-03-03,death_cumul,0
"[65, Inf)",1,2020-03-03,death_cumul,0
"[-Inf,5)",0,2020-03-04,death_cumul,0
"[5,10)",0,2020-03-04,death_cumul,0
"[10,20)",0,2020-03-04,death_cumul,0
"[20,50)",0,2020-03-04,death_cumul,0
"[50,65)",0,2020-03-04,death_cumul,0
"[50,65)",1,2020-03-04,death_cumul,0
"[65, Inf)",0,2020-03-04,death_cumul,0
"[65, Inf)",1,2020-03-04,death_cumul,0
"[-Inf,5)",0,2020-03-05,death_cumul,0
"[5,10)",0,2020-03-05,death_cumul,0
"[10,20)",0,2020-03-05,death_cumul,0
"[20,50)",0,2020-03-05,death_cumul,0
"[50,65)",0,2020-03-05,death_cumul,0
"[50,65)",1,2020-03-05,death_cumul,0
"[65, Inf)",0,2020-03-05,death_cumul,0
"[65, Inf)",1,2020-03-05,death_cumul,0
"[-Inf,5)",0,2020-03-06,death_cumul,0
"[5,10)",0,2020-03-06,death_cumul,0
"[10,20)",0,2020-03-06,death_cumul,0
"[20,50)",0,2020-03-06,death_cumul,0
"[50,65)",0,2020-03-06,death_cumul,0
"[50,65)",1,2020-03-06,death_cumul,0
"[65, Inf)",0,2020-03-06,death_cumul,0
"[65, Inf)",1,2020-03-06,death_cumul,0
"[-Inf,5)",0,2020-03-07,death_cumul,0
"[5,10)",0,2020-03-07,death_cumul,0
"[10,20)",0,2020-03-07,death_cumul,0
"[20,50)",0,2020-03-07,death_cumul,0
"[50,65)",0,2020-03-07,death_cumul,0
"[50,65)",1,2020-03-07,death_cumul,0
"[65, Inf)",0,2020-03-07,death_cumul,0
"[65, Inf)",1,2020-03-07,death_cumul,0
"[-Inf,5)",0,2020-03-08,death_cumul,0
"[5,10)",0,2020-03-08,death_cumul,0
"[10,20)",0,2020-03-08,death_cumul,0
"[20,50)",0,2020-03-08,death_cumul,0
"[50,65)",0,2020-03-08,death_cumul,0
"[50,65)",1,2020-03-08,death_cumul,0
"[65, Inf)",0,2020-03-08,death_cumul,0
"[65, Inf)",1,2020-03-08,death_cumul,0
"[-Inf,5)",0,2020-03-09,death_cumul,0
"[5,10)",0,2020-03-09,death_cumul,0
"[10,20)",0,2020-03-09,death_cumul,0
"[20,50)",0,2020-03-09,death_cumul,0
"[50,65)",0,2020-03-09,death_cumul,0
"[50,65)",1,2020-03-09,death_cumul,0
"[65, Inf)",0,2020-03-09,death_cumul,0
"[65, Inf)",1,2020-03-09,death_cumul,0
"[-Inf,5)",0,2020-03-10,death_cumul,0
"[5,10)",0,2020-03-10,death_cumul,0
"[10,20)",0,2020-03-10,death_cumul,0
"[20,50)",0,2020-03-10,death_cumul,1
"[50,65)",0,2020-03-10,death_cumul,0
"[50,65)",1,2020-03-10,death_cumul,0
"[65, Inf)",0,2020-03-10,death_cumul,0
"[65, Inf)",1,2020-03-10,death_cumul,0
"[-Inf,5)",0,2020-03-11,death_cumul,0
"[5,10)",0,2020-03-11,death_cumul,0
"[10,20)",0,2020-03-11,death_cumul,0
"[20,50)",0,2020-03-11,death_cumul,1
"[50,65)",0,2020-03-11,death_cumul,0
"[50,65)",1,2020-03-11,death_cumul,0
"[65, Inf)",0,2020-03-11,death_cumul,0
"[65, Inf)",1,2020-03-11,death_cumul,0
"[-Inf,5)",0,2020-03-12,death_cumul,0
"[5,10)",0,2020-03-12,death_cumul,0
"[10,20)",0,2020-03-12,death_cumul,0
"[20,50)",0,2020-03-12,death_cumul,1
"[50,65)",0,2020-03-12,death_cumul,0
"[50,65)",1,2020-03-12,death_cumul,0
"[65, Inf)",0,2020-03-12,death_cumul,1
"[65, Inf)",1,2020-03-12,death_cumul,0
"[-Inf,5)",0,2020-03-13,death_cumul,0
"[5,10)",0,2020-03-13,death_cumul,0
"[10,20)",0,2020-03-13,death_cumul,0
"[20,50)",0,2020-03-13,death_cumul,1
"[50,65)",0,2020-03-13,death_cumul,0
"[50,65)",1,2020-03-13,death_cumul,0
"[65, Inf)",0,2020-03-13,death_cumul,1
"[65, Inf)",1,2020-03-13,death_cumul,0
"[-Inf,5)",0,2020-03-14,death_cumul,0
"[5,10)",0,2020-03-14,death_cumul,0
"[10,20)",0,2020-03-14,death_cumul,0
"[20,50)",0,2020-03-14,death_cumul,1
"[50,65)",0,2020-03-14,death_cumul,0
"[50,65)",1,2020-03-14,death_cumul,0
"[65, Inf)",0,2020-03-14,death_cumul,1
"[65, Inf)",1,2020-03-14,death_cumul,0
"[-Inf,5)",0,2020-03-15,death_cumul,0
"[5,10)",0,2020-03-15,death_cumul,0
"[10,20)",0,2020-03-15,death_cumul,0
"[20,50)",0,2020-03-15,death_cumul,1
"[50,65)",0,2020-03-15,death_cumul,0
"[50,65)",1,2020-03-15,death_cumul,0
"[65, Inf)",0,2020-03-15,death_cumul,3
"[65, Inf)",1,2020-03-15,death_cumul,0
"[-Inf,5)",0,2020-03-16,death_cumul,0
"[5,10)",0,2020-03-16,death_cumul,0
"[10,20)",0,2020-03-16,death_cumul,0
"[20,50)",0,2020-03-16,death_cumul,1
"[50,65)",0,2020-03-16,death_cumul,0
"[50,65)",1,2020-03-16,death_cumul,0
"[65, Inf)",0,2020-03-16,death_cumul,3
"[65, Inf)",1,2020-03-16,death_cumul,0
"[-Inf,5)",0,2020-03-17,death_cumul,0
"[5,10)",0,2020-03-17,death_cumul,0
"[10,20)",0,2020-03-17,death_cumul,0
"[20,50)",0,2020-03-17,death_cumul,1
"[50,65)",0,2020-03-17,death_cumul,0
"[50,65)",1,2020-03-17,death_cumul,0
"[65, Inf)",0,2020-03-17,death_cumul,4
"[65, Inf)",1,2020-03-17,death_cumul,0
"[-Inf,5)",0,2020-03-18,death_cumul,0
"[5,10)",0,2020-03-18,death_cumul,0
"[10,20)",0,2020-03-18,death_cumul,0
"[20,50)",0,2020-03-18,death_cumul,1
"[50,65)",0,2020-03-18,death_cumul,0
"[50,65)",1,2020-03-18,death_cumul,0
"[65, Inf)",0,2020-03-18,death_cumul,5
"[65, Inf)",1,2020-03-18,death_cumul,0
"[-Inf,5)",0,2020-03-19,death_cumul,0
"[5,10)",0,2020-03-19,death_cumul,0
"[10,20)",0,2020-03-19,death_cumul,0
"[20,50)",0,2020-03-19,death_cumul,1
"[50,65)",0,2020-03-19,death_cumul,0
"[50,65)",1,2020-03-19,death_cumul,0
"[65, Inf)",0,2020-03-19,death_cumul,6
"[65, Inf)",1,2020-03-19,death_cumul,0
"[-Inf,5)",0,2020-03-20,death_cumul,0
"[5,10)",0,2020-03-20,death_cumul,0
"[10,20)",0,2020-03-20,death_cumul,0
"[20,50)",0,2020-03-20,death_cumul,1
"[50,65)",0,2020-03-20,death_cumul,0
"[50,65)",1,2020-03-20,death_cumul,0
"[65, Inf)",0,2020-03-20,death_cumul,8
"[65, Inf)",1,2020-03-20,death_cumul,0
"[-Inf,5)",0,2020-03-21,death_cumul,0
"[5,10)",0,2020-03-21,death_cumul,0
"[10,20)",0,2020-03-21,death_cumul,0
"[20,50)",0,2020-03-21,death_cumul,1
"[50,65)",0,2020-03-21,death_cumul,0
"[50,65)",1,2020-03-21,death_cumul,0
"[65, Inf)",0,2020-03-21,death_cumul,8
"[65, Inf)",1,2020-03-21,death_cumul,0
"[-Inf,5)",0,2020-03-22,death_cumul,0
"[5,10)",0,2020-03-22,death_cumul,0
"[10,20)",0,2020-03-22,death_cumul,0
"[20,50)",0,2020-03-22,death_cumul,1
"[50,65)",0,2020-03-22,death_cumul,0
"[50,65)",1,2020-03-22,death_cumul,0
"[65, Inf)",0,2020-03-22,death_cumul,9
"[65, Inf)",1,2020-03-22,death_cumul,0
"[-Inf,5)",0,2020-03-23,death_cumul,0
"[5,10)",0,2020-03-23,death_cumul,0
"[10,20)",0,2020-03-23,death_cumul,0
"[20,50)",0,2020-03-23,death_cumul,1
"[50,65)",0,2020-03-23,death_cumul,1
"[50,65)",1,2020-03-23,death_cumul,0
"[65, Inf)",0,2020-03-23,death_cumul,13
"[65, Inf)",1,2020-03-23,death_cumul,0
"[-Inf,5)",0,2020-03-24,death_cumul,0
"[5,10)",0,2020-03-24,death_cumul,0
"[10,20)",0,2020-03-24,death_cumul,0
"[20,50)",0,2020-03-24,death_cumul,1
"[50,65)",0,2020-03-24,death_cumul,1
"[50,65)",1,2020-03-24,death_cumul,0
"[65, Inf)",0,2020-03-24,death_cumul,14
"[65, Inf)",1,2020-03-24,death_cumul,0
"[-Inf,5)",0,2020-03-25,death_cumul,0
"[5,10)",0,2020-03-25,death_cumul,0
"[10,20)",0,2020-03-25,death_cumul,0
"[20,50)",0,2020-03-25,death_cumul,1
"[50,65)",0,2020-03-25,death_cumul,2
"[50,65)",1,2020-03-25,death_cumul,0
"[65, Inf)",0,2020-03-25,death_cumul,20
"[65, Inf)",1,2020-03-25,death_cumul,0
"[-Inf,5)",0,2020-03-26,death_cumul,0
"[5,10)",0,2020-03-26,death_cumul,0
"[10,20)",0,2020-03-26,death_cumul,0
"[20,50)",0,2020-03-26,death_cumul,1
"[50,65)",0,2020-03-26,death_cumul,2
"[50,65)",1,2020-03-26,death_cumul,0
"[65, Inf)",0,2020-03-26,death_cumul,21
"[65, Inf)",1,2020-03-26,death_cumul,1
"[-Inf,5)",0,2020-03-27,death_cumul,0
"[5,10)",0,2020-03-27,death_cumul,0
"[10,20)",0,2020-03-27,death_cumul,0
"[20,50)",0,2020-03-27,death_cumul,1
"[50,65)",0,2020-03-27,death_cumul,2
"[50,65)",1,2020-03-27,death_cumul,0
"[65, Inf)",0,2020-03-27,death_cumul,27
"[65, Inf)",1,2020-03-27,death_cumul,4
"[-Inf,5)",0,2020-03-28,death_cumul,0
"[5,10)",0,2020-03-28,death_cumul,0
"[10,20)",0,2020-03-28,death_cumul,0
"[20,50)",0,2020-03-28,death_cumul,1
"[50,65)",0,2020-03-28,death_cumul,2
"[50,65)",1,2020-03-28,death_cumul,0
"[65, Inf)",0,2020-03-28,death_cumul,31
"[65, Inf)",1,2020-03-28,death_cumul,7
"[-Inf,5)",0,2020-03-29,death_cumul,0
"[5,10)",0,2020-03-29,death_cumul,0
"[10,20)",0,2020-03-29,death_cumul,0
"[20,50)",0,2020-03-29,death_cumul,1
"[50,65)",0,2020-03-29,death_cumul,4
"[50,65)",1,2020-03-29,death_cumul,0
"[65, Inf)",0,2020-03-29,death_cumul,36
"[65, Inf)",1,2020-03-29,death_cumul,9
"[-Inf,5)",0,2020-03-30,death_cumul,0
"[5,10)",0,2020-03-30,death_cumul,0
"[10,20)",0,2020-03-30,death_cumul,0
"[20,50)",0,2020-03-30,death_cumul,1
"[50,65)",0,2020-03-30,death_cumul,4
"[50,65)",1,2020-03-30,death_cumul,0
"[65, Inf)",0,2020-03-30,death_cumul,41
"[65, Inf)",1,2020-03-30,death_cumul,12
"[-Inf,5)",0,2020-03-31,death_cumul,0
"[5,10)",0,2020-03-31,death_cumul,0
"[10,20)",0,2020-03-31,death_cumul,0
"[20,50)",0,2020-03-31,death_cumul,1
"[50,65)",0,2020-03-31,death_cumul,4
"[50,65)",1,2020-03-31,death_cumul,0
"[65, Inf)",0,2020-03-31,death_cumul,47
"[65, Inf)",1,2020-03-31,death_cumul,16
"[-Inf,5)",0,2020-04-01,death_cumul,0
"[5,10)",0,2020-04-01,death_cumul,0
"[10,20)",0,2020-04-01,death_cumul,0
"[20,50)",0,2020-04-01,death_cumul,1
"[50,65)",0,2020-04-01,death_cumul,4
"[50,65)",1,2020-04-01,death_cumul,0
"[65, Inf)",0,2020-04-01,death_cumul,54
"[65, Inf)",1,2020-04-01,death_cumul,18
"[-Inf,5)",0,2020-04-02,death_cumul,0
"[5,10)",0,2020-04-02,death_cumul,0
"[10,20)",0,2020-04-02,death_cumul,0
"[20,50)",0,2020-04-02,death_cumul,1
"[50,65)",0,2020-04-02,death_cumul,4
"[50,65)",1,2020-04-02,death_cumul,0
"[65, Inf)",0,2020-04-02,death_cumul,60
"[65, Inf)",1,2020-04-02,death_cumul,20
"[-Inf,5)",0,2020-04-03,death_cumul,0
"[5,10)",0,2020-04-03,death_cumul,0
"[10,20)",0,2020-04-03,death_cumul,0
"[20,50)",0,2020-04-03,death_cumul,1
"[50,65)",0,2020-04-03,death_cumul,4
"[50,65)",1,2020-04-03,death_cumul,0
"[65, Inf)",0,2020-04-03,death_cumul,64
"[65, Inf)",1,2020-04-03,death_cumul,23
"[-Inf,5)",0,2020-04-04,death_cumul,0
"[5,10)",0,2020-04-04,death_cumul,0
"[10,20)",0,2020-04-04,death_cumul,0
"[20,50)",0,2020-04-04,death_cumul,1
"[50,65)",0,2020-04-04,death_cumul,5
"[50,65)",1,2020-04-04,death_cumul,0
"[65, Inf)",0,2020-04-04,death_cumul,69
"[65, Inf)",1,2020-04-04,death_cumul,30
"[-Inf,5)",0,2020-04-05,death_cumul,0
"[5,10)",0,2020-04-05,death_cumul,0
"[10,20)",0,2020-04-05,death_cumul,0
"[20,50)",0,2020-04-05,death_cumul,1
"[50,65)",0,2020-04-05,death_cumul,5
"[50,65)",1,2020-04-05,death_cumul,0
"[65, Inf)",0,2020-04-05,death_cumul,74
"[65, Inf)",1,2020-04-05,death_cumul,32
"[-Inf,5)",0,2020-04-06,death_cumul,0
"[5,10)",0,2020-04-06,death_cumul,0
"[10,20)",0,2020-04-06,death_cumul,0
"[20,50)",0,2020-04-06,death_cumul,1
"[50,65)",0,2020-04-06,death_cumul,5
"[50,65)",1,2020-04-06,death_cumul,0
"[65, Inf)",0,2020-04-06,death_cumul,81
"[65, Inf)",1,2020-04-06,death_cumul,37
"[-Inf,5)",0,2020-04-07,death_cumul,0
"[5,10)",0,2020-04-07,death_cumul,0
"[10,20)",0,2020-04-07,death_cumul,0
"[20,50)",0,2020-04-07,death_cumul,1
"[50,65)",0,2020-04-07,death_cumul,6
"[50,65)",1,2020-04-07,death_cumul,0
"[65, Inf)",0,2020-04-07,death_cumul,86
"[65, Inf)",1,2020-04-07,death_cumul,42
"[-Inf,5)",0,2020-04-08,death_cumul,0
"[5,10)",0,2020-04-08,death_cumul,0
"[10,20)",0,2020-04-08,death_cumul,0
"[20,50)",0,2020-04-08,death_cumul,2
"[50,65)",0,2020-04-08,death_cumul,6
"[50,65)",1,2020-04-08,death_cumul,0
"[65, Inf)",0,2020-04-08,death_cumul,88
"[65, Inf)",1,2020-04-08,death_cumul,53
"[-Inf,5)",0,2020-04-09,death_cumul,0
"[5,10)",0,2020-04-09,death_cumul,0
"[10,20)",0,2020-04-09,death_cumul,0
"[20,50)",0,2020-04-09,death_cumul,2
"[50,65)",0,2020-04-09,death_cumul,6
"[50,65)",1,2020-04-09,death_cumul,0
"[65, Inf)",0,2020-04-09,death_cumul,93
"[65, Inf)",1,2020-04-09,death_cumul,56
"[-Inf,5)",0,2020-04-10,death_cumul,0
"[5,10)",0,2020-04-10,death_cumul,0
"[10,20)",0,2020-04-10,death_cumul,0
"[20,50)",0,2020-04-10,death_cumul,2
"[50,65)",0,2020-04-10,death_cumul,6
"[50,65)",1,2020-04-10,death_cumul,0
"[65, Inf)",0,2020-04-10,death_cumul,97
"[65, Inf)",1,2020-04-10,death_cumul,63
"[-Inf,5)",0,2020-04-11,death_cumul,0
"[5,10)",0,2020-04-11,death_cumul,0
"[10,20)",0,2020-04-11,death_cumul,0
"[20,50)",0,2020-04-11,death_cumul,2
"[50,65)",0,2020-04-11,death_cumul,6
"[50,65)",1,2020-04-11,death_cumul,0
"[65, Inf)",0,2020-04-11,death_cumul,100
"[65, Inf)",1,2020-04-11,death_cumul,68
"[-Inf,5)",0,2020-04-12,death_cumul,0
"[5,10)",0,2020-04-12,death_cumul,0
"[10,20)",0,2020-04-12,death_cumul,0
"[20,50)",0,2020-04-12,death_cumul,2
"[50,65)",0,2020-04-12,death_cumul,6
"[50,65)",1,2020-04-12,death_cumul,0
"[65, Inf)",0,2020-04-12,death_cumul,102
"[65, Inf)",1,2020-04-12,death_cumul,73
"[-Inf,5)",0,2020-04-13,death_cumul,0
"[5,10)",0,2020-04-13,death_cumul,0
"[10,20)",0,2020-04-13,death_cumul,0
"[20,50)",0,2020-04-13,death_cumul,2
"[50,65)",0,2020-04-13,death_cumul,6
"[50,65)",1,2020-04-13,death_cumul,0
"[65, Inf)",0,2020-04-13,death_cumul,103
"[65, Inf)",1,2020-04-13,death_cumul,75
"[-Inf,5)",0,2020-04-14,death_cumul,0
"[5,10)",0,2020-04-14,death_cumul,0
"[10,20)",0,2020-04-14,death_cumul,0
"[20,50)",0,2020-04-14,death_cumul,2
"[50,65)",0,2020-04-14,death_cumul,7
"[50,65)",1,2020-04-14,death_cumul,0
"[65, Inf)",0,2020-04-14,death_cumul,104
"[65, Inf)",1,2020-04-14,death_cumul,78
"[-Inf,5)",0,2020-04-15,death_cumul,0
"[5,10)",0,2020-04-15,death_cumul,0
"[10,20)",0,2020-04-15,death_cumul,0
"[20,50)",0,2020-04-15,death_cumul,2
"[50,65)",0,2020-04-15,death_cumul,7
"[50,65)",1,2020-04-15,death_cumul,1
"[65, Inf)",0,2020-04-15,death_cumul,105
"[65, Inf)",1,2020-04-15,death_cumul,82
"[-Inf,5)",0,2020-04-16,death_cumul,0
"[5,10)",0,2020-04-16,death_cumul,0
"[10,20)",0,2020-04-16,death_cumul,0
"[20,50)",0,2020-04-16,death_cumul,2
"[50,65)",0,2020-04-16,death_cumul,8
"[50,65)",1,2020-04-16,death_cumul,1
"[65, Inf)",0,2020-04-16,death_cumul,108
"[65, Inf)",1,2020-04-16,death_cumul,86
"[-Inf,5)",0,2020-04-17,death_cumul,0
"[5,10)",0,2020-04-17,death_cumul,0
"[10,20)",0,2020-04-17,death_cumul,0
"[20,50)",0,2020-04-17,death_cumul,2
"[50,65)",0,2020-04-17,death_cumul,9
"[50,65)",1,2020-04-17,death_cumul,1
"[65, Inf)",0,2020-04-17,death_cumul,111
"[65, Inf)",1,2020-04-17,death_cumul,89
"[-Inf,5)",0,2020-04-18,death_cumul,0
"[5,10)",0,2020-04-18,death_cumul,0
"[10,20)",0,2020-04-18,death_cumul,0
"[20,50)",0,2020-04-18,death_cumul,2
"[50,65)",0,2020-04-18,death_cumul,9
"[50,65)",1,2020-04-18,death_cumul,1
"[65, Inf)",0,2020-04-18,death_cumul,112
"[65, Inf)",1,2020-04-18,death_cumul,92
"[-Inf,5)",0,2020-04-19,death_cumul,0
"[5,10)",0,2020-04-19,death_cumul,0
"[10,20)",0,2020-04-19,death_cumul,0
"[20,50)",0,2020-04-19,death_cumul,2
"[50,65)",0,2020-04-19,death_cumul,9
"[50,65)",1,2020-04-19,death_cumul,1
"[65, Inf)",0,2020-04-19,death_cumul,113
"[65, Inf)",1,2020-04-19,death_cumul,94
"[-Inf,5)",0,2020-04-20,death_cumul,0
"[5,10)",0,2020-04-20,death_cumul,0
"[10,20)",0,2020-04-20,death_cumul,0
"[20,50)",0,2020-04-20,death_cumul,2
"[50,65)",0,2020-04-20,death_cumul,9
"[50,65)",1,2020-04-20,death_cumul,1
"[65, Inf)",0,2020-04-20,death_cumul,115
"[65, Inf)",1,2020-04-20,death_cumul,96
"[-Inf,5)",0,2020-04-21,death_cumul,0
"[5,10)",0,2020-04-21,death_cumul,0
"[10,20)",0,2020-04-21,death_cumul,0
"[20,50)",0,2020-04-21,death_cumul,2
"[50,65)",0,2020-04-21,death_cumul,9
"[50,65)",1,2020-04-21,death_cumul,1
"[65, Inf)",0,2020-04-21,death_cumul,115
"[65, Inf)",1,2020-04-21,death_cumul,101
"[-Inf,5)",0,2020-04-22,death_cumul,0
"[5,10)",0,2020-04-22,death_cumul,0
"[10,20)",0,2020-04-22,death_cumul,0
"[20,50)",0,2020-04-22,death_cumul,2
"[50,65)",0,2020-04-22,death_cumul,9
"[50,65)",1,2020-04-22,death_cumul,1
"[65, Inf)",0,2020-04-22,death_cumul,118
"[65, Inf)",1,2020-04-22,death_cumul,104
"[-Inf,5)",0,2020-04-23,death_cumul,0
"[5,10)",0,2020-04-23,death_cumul,0
"[10,20)",0,2020-04-23,death_cumul,0
"[20,50)",0,2020-04-23,death_cumul,2
"[50,65)",0,2020-04-23,death_cumul,9
"[50,65)",1,2020-04-23,death_cumul,1
"[65, Inf)",0,2020-04-23,death_cumul,120
"[65, Inf)",1,2020-04-23,death_cumul,105
"[-Inf,5)",0,2020-04-24,death_cumul,0
"[5,10)",0,2020-04-24,death_cumul,0
"[10,20)",0,2020-04-24,death_cumul,0
"[20,50)",0,2020-04-24,death_cumul,2
"[50,65)",0,2020-04-24,death_cumul,9
"[50,65)",1,2020-04-24,death_cumul,1
"[65, Inf)",0,2020-04-24,death_cumul,124
"[65, Inf)",1,2020-04-24,death_cumul,107
"[-Inf,5)",0,2020-04-25,death_cumul,0
"[5,10)",0,2020-04-25,death_cumul,0
"[10,20)",0,2020-04-25,death_cumul,0
"[20,50)",0,2020-04-25,death_cumul,2
"[50,65)",0,2020-04-25,death_cumul,10
"[50,65)",1,2020-04-25,death_cumul,1
"[65, Inf)",0,2020-04-25,death_cumul,125
"[65, Inf)",1,2020-04-25,death_cumul,107
"[-Inf,5)",0,2020-04-26,death_cumul,0
"[5,10)",0,2020-04-26,death_cumul,0
"[10,20)",0,2020-04-26,death_cumul,0
"[20,50)",0,2020-04-26,death_cumul,2
"[50,65)",0,2020-04-26,death_cumul,10
"[50,65)",1,2020-04-26,death_cumul,1
"[65, Inf)",0,2020-04-26,death_cumul,126
"[65, Inf)",1,2020-04-26,death_cumul,108
"[-Inf,5)",0,2020-04-27,death_cumul,0
"[5,10)",0,2020-04-27,death_cumul,0
"[10,20)",0,2020-04-27,death_cumul,0
"[20,50)",0,2020-04-27,death_cumul,2
"[50,65)",0,2020-04-27,death_cumul,10
"[50,65)",1,2020-04-27,death_cumul,1
"[65, Inf)",0,2020-04-27,death_cumul,126
"[65, Inf)",1,2020-04-27,death_cumul,109
"[-Inf,5)",0,2020-04-28,death_cumul,0
"[5,10)",0,2020-04-28,death_cumul,0
"[10,20)",0,2020-04-28,death_cumul,0
"[20,50)",0,2020-04-28,death_cumul,2
"[50,65)",0,2020-04-28,death_cumul,10
"[50,65)",1,2020-04-28,death_cumul,1
"[65, Inf)",0,2020-04-28,death_cumul,126
"[65, Inf)",1,2020-04-28,death_cumul,110
"[-Inf,5)",0,2020-04-29,death_cumul,0
"[5,10)",0,2020-04-29,death_cumul,0
"[10,20)",0,2020-04-29,death_cumul,0
"[20,50)",0,2020-04-29,death_cumul,2
"[50,65)",0,2020-04-29,death_cumul,10
"[50,65)",1,2020-04-29,death_cumul,1
"[65, Inf)",0,2020-04-29,death_cumul,126
"[65, Inf)",1,2020-04-29,death_cumul,111
"[-Inf,5)",0,2020-04-30,death_cumul,0
"[5,10)",0,2020-04-30,death_cumul,0
"[10,20)",0,2020-04-30,death_cumul,0
"[20,50)",0,2020-04-30,death_cumul,2
"[50,65)",0,2020-04-30,death_cumul,10
"[50,65)",1,2020-04-30,death_cumul,1
"[65, Inf)",0,2020-04-30,death_cumul,127
"[65, Inf)",1,2020-04-30,death_cumul,113
"[-Inf,5)",0,2020-05-01,death_cumul,0
"[5,10)",0,2020-05-01,death_cumul,0
"[10,20)",0,2020-05-01,death_cumul,0
"[20,50)",0,2020-05-01,death_cumul,2
"[50,65)",0,2020-05-01,death_cumul,11
"[50,65)",1,2020-05-01,death_cumul,1
"[65, Inf)",0,2020-05-01,death_cumul,127
"[65, Inf)",1,2020-05-01,death_cumul,115
"[-Inf,5)",0,2020-05-02,death_cumul,0
"[5,10)",0,2020-05-02,death_cumul,0
"[10,20)",0,2020-05-02,death_cumul,0
"[20,50)",0,2020-05-02,death_cumul,2
"[50,65)",0,2020-05-02,death_cumul,11
"[50,65)",1,2020-05-02,death_cumul,1
"[65, Inf)",0,2020-05-02,death_cumul,129
